geography_desc,year_desc,category,commodity_desc,amount,unit_desc
Anhui,1995,Total population,total population,59995.663,Thousands
Anhui,1995,Tuber production,tubers,2353,1000 tons
Anhui,1995,Tuber sown area,tubers,528.4,1000 hectares
Anhui,1995,Wheat production,wheat,6991,1000 tons
Anhui,1995,Wheat sown area,wheat,1992.7,1000 hectares
Anhui,1994,Corn production,corn,1303,1000 tons
Anhui,1994,Corn sown area,corn,490.3,1000 hectares
Anhui,1994,Cotton production,cotton,258,1000 tons
Anhui,1994,Cotton sown area,cotton,443.33,1000 hectares
Anhui,1994,Egg production,Egg production,454,1000 tons
Anhui,1994,Grain production,total grain,23303,1000 tons
Anhui,1994,Grain sown area,total grain,5796.5,1000 hectares
Anhui,1994,Hog inventory,Hog Inventory,14784.2,1000 head
Anhui,1994,Hog slaughter,Hog slaughter,14225.4,1000 head
Anhui,1994,Milk production,Milk production,25,1000 tons
Anhui,1994,Peanut production,peanuts,428,1000 tons
Anhui,1994,Peanut sown area,peanut,178,1000 hectares
Anhui,1994,Pork production,Pork production,1194,1000 tons
Anhui,1994,Rapeseed production,rapeseed,1042,1000 tons
Anhui,1994,Rapeseed sown area,rapeseed,819.9,1000 hectares
Anhui,1994,Rice production,rice,11875,1000 tons
Anhui,1994,Rice sown area,rice,2108.3,1000 hectares
Anhui,1994,Sown area: All crops,total sown area,8263.75,1000 hectares
Anhui,1994,Soybean sown area,soybeans,504.9,1000 hectares
Anhui,1994,Soybeans production,soybeans,793,1000 tons
Anhui,1994,Total population,total population,59379.121,Thousands
Anhui,1994,Tuber production,tubers,1776,1000 tons
Anhui,1994,Tuber sown area,tubers,530.1,1000 hectares
Anhui,1994,Wheat production,wheat,7102,1000 tons
Anhui,1994,Wheat sown area,wheat,2016.4,1000 hectares
Anhui,1993,Corn production,corn,2341,1000 tons
Anhui,1993,Corn sown area,corn,462.3,1000 hectares
Anhui,1993,Cotton production,cotton,260,1000 tons
Anhui,1993,Cotton sown area,cotton,353.2,1000 hectares
Anhui,1993,Egg production,Egg production,362,1000 tons
Anhui,1993,Grain production,total grain,25699,1000 tons
Anhui,1993,Grain sown area,total grain,6038.2,1000 hectares
Anhui,1993,Hog inventory,Hog Inventory,13670,1000 head
Anhui,1993,Hog slaughter,Hog slaughter,12561,1000 head
Anhui,1993,Milk production,Milk production,27,1000 tons
Anhui,1993,Peanut production,peanuts,442,1000 tons
Anhui,1993,Peanut sown area,peanut,153.7,1000 hectares
Anhui,1993,Pork production,Pork production,1038,1000 tons
Anhui,1993,Rapeseed production,rapeseed,1062,1000 tons
Anhui,1993,Rapeseed sown area,rapeseed,748.8,1000 hectares
Anhui,1993,Rice production,rice,12486,1000 tons
Anhui,1993,Rice sown area,rice,2169.8,1000 hectares
Anhui,1993,Sown area: All crops,total sown area,8265.1,1000 hectares
Anhui,1993,Soybean sown area,soybeans,521.6,1000 hectares
Anhui,1993,Soybeans production,soybeans,861,1000 tons
Anhui,1993,Total population,total population,58700.093,Thousands
Anhui,1993,Tuber production,tubers,2392,1000 tons
Anhui,1993,Tuber sown area,tubers,568,1000 hectares
Anhui,1993,Wheat production,wheat,7169,1000 tons
Anhui,1993,Wheat sown area,wheat,2084.9,1000 hectares
Anhui,1992,Corn production,corn,1761,1000 tons
Anhui,1992,Corn sown area,corn,436,1000 hectares
Anhui,1992,Cotton production,cotton,263,1000 tons
Anhui,1992,Cotton sown area,cotton,420,1000 hectares
Anhui,1992,Egg production,Egg production,362,1000 tons
Anhui,1992,Grain production,total grain,23251,1000 tons
Anhui,1992,Grain sown area,total grain,5873,1000 hectares
Anhui,1992,Hog inventory,Hog Inventory,13170,1000 head
Anhui,1992,Hog slaughter,Hog slaughter,11410,1000 head
Anhui,1992,Milk production,Milk production,27,1000 tons
Anhui,1992,Peanut production,peanuts,279,1000 tons
Anhui,1992,Peanut sown area,peanut,116.4,1000 hectares
Anhui,1992,Pork production,Pork production,930,1000 tons
Anhui,1992,Rapeseed production,rapeseed,1048,1000 tons
Anhui,1992,Rapeseed sown area,rapeseed,827.8,1000 hectares
Anhui,1992,Rice production,rice,12235,1000 tons
Anhui,1992,Rice sown area,rice,2244.3,1000 hectares
Anhui,1992,Sown area: All crops,total sown area,8155.1,1000 hectares
Anhui,1992,Soybean sown area,soybeans,420.9,1000 hectares
Anhui,1992,Soybeans production,soybeans,520,1000 tons
Anhui,1992,Total population,total population,58174.827,Thousands
Anhui,1992,Tuber production,tubers,228.4,1000 tons
Anhui,1992,Tuber sown area,tubers,570,1000 hectares
Anhui,1992,Wheat production,wheat,6118,1000 tons
Anhui,1992,Wheat sown area,wheat,1965.3,1000 hectares
Anhui,1991,Corn production,corn,1654,1000 tons
Anhui,1991,Corn sown area,corn,428.6,1000 hectares
Anhui,1991,Cotton production,cotton,271,1000 tons
Anhui,1991,Cotton sown area,cotton,405.5,1000 hectares
Anhui,1991,Egg production,Egg production,345,1000 tons
Anhui,1991,Grain production,total grain,17815,1000 tons
Anhui,1991,Grain sown area,total grain,5954.53333333333,1000 hectares
Anhui,1991,Hog inventory,Hog Inventory,12323,1000 head
Anhui,1991,Hog slaughter,Hog slaughter,10973,1000 head
Anhui,1991,Milk production,Milk production,25,1000 tons
Anhui,1991,Peanut production,peanuts,150,1000 tons
Anhui,1991,Peanut sown area,peanut,94.3333333333333,1000 hectares
Anhui,1991,Pork production,Pork production,868,1000 tons
Anhui,1991,Rapeseed production,rapeseed,764,1000 tons
Anhui,1991,Rapeseed sown area,rapeseed,897.066666666667,1000 hectares
Anhui,1991,Rice production,rice,10580,1000 tons
Anhui,1991,Rice sown area,rice,2249.8,1000 hectares
Anhui,1991,Sown area: All crops,total sown area,8195.6,1000 hectares
Anhui,1991,Soybean sown area,soybeans,313.7,1000 hectares
Anhui,1991,Soybeans production,soybeans,312,1000 tons
Anhui,1991,Total population,total population,57439.876,Thousands
Anhui,1991,Tuber production,tubers,1967,1000 tons
Anhui,1991,Tuber sown area,tubers,593.3,1000 hectares
Anhui,1991,Wheat production,wheat,3154,1000 tons
Anhui,1991,Wheat sown area,wheat,2063.3,1000 hectares
Anhui,1990,Corn production,corn,1469,1000 tons
Anhui,1990,Corn sown area,corn,414.866666666667,1000 hectares
Anhui,1990,Cotton production,cotton,236,1000 tons
Anhui,1990,Cotton sown area,cotton,293.133333333333,1000 hectares
Anhui,1990,Egg production,Egg production,326,1000 tons
Anhui,1990,Grain production,total grain,24572,1000 tons
Anhui,1990,Grain sown area,total grain,6246.06666666667,1000 hectares
Anhui,1990,Hog inventory,Hog Inventory,12841,1000 head
Anhui,1990,Hog slaughter,Hog slaughter,10327,1000 head
Anhui,1990,Milk production,Milk production,25,1000 tons
Anhui,1990,Peanut production,peanuts,262,1000 tons
Anhui,1990,Peanut sown area,peanut,116.466666666667,1000 hectares
Anhui,1990,Pork production,Pork production,848,1000 tons
Anhui,1990,Rapeseed production,rapeseed,954,1000 tons
Anhui,1990,Rapeseed sown area,rapeseed,773.933333333333,1000 hectares
Anhui,1990,Rice production,rice,13401,1000 tons
Anhui,1990,Rice sown area,rice,2312.33333333333,1000 hectares
Anhui,1990,Sown area: All crops,total sown area,8313.6,1000 hectares
Anhui,1990,Soybean sown area,soybeans,522.933333333333,1000 hectares
Anhui,1990,Soybeans production,soybeans,554,1000 tons
Anhui,1990,Total population,total population,56180.813,Thousands
Anhui,1990,Tuber production,tubers,2595,1000 tons
Anhui,1990,Tuber sown area,tubers,643,1000 hectares
Anhui,1990,Wheat production,wheat,5980,1000 tons
Anhui,1990,Wheat sown area,wheat,2074.33333333333,1000 hectares
Anhui,1989,Corn production,corn,1366,1000 tons
Anhui,1989,Corn sown area,corn,333.666666666667,1000 hectares
Anhui,1989,Cotton production,cotton,169.692,1000 tons
Anhui,1989,Cotton sown area,cotton,252.266666666667,1000 hectares
Anhui,1989,Egg production,Egg production,327,1000 tons
Anhui,1989,Grain production,total grain,23835,1000 tons
Anhui,1989,Grain sown area,total grain,6203.8,1000 hectares
Anhui,1989,Hog inventory,Hog Inventory,12476,1000 head
Anhui,1989,Hog slaughter,Hog slaughter,9749,1000 head
Anhui,1989,Milk production,Milk production,27,1000 tons
Anhui,1989,Peanut production,peanuts,270,1000 tons
Anhui,1989,Peanut sown area,peanut,124.466666666667,1000 hectares
Anhui,1989,Pork production,Pork production,798,1000 tons
Anhui,1989,Rapeseed production,rapeseed,685,1000 tons
Anhui,1989,Rapeseed sown area,rapeseed,740.266666666667,1000 hectares
Anhui,1989,Rice production,rice,12826,1000 tons
Anhui,1989,Rice sown area,rice,2272.8,1000 hectares
Anhui,1989,Sown area: All crops,total sown area,8238.8,1000 hectares
Anhui,1989,Soybean sown area,soybeans,590.466666666667,1000 hectares
Anhui,1989,Soybeans production,soybeans,772,1000 tons
Anhui,1989,Total population,total population,54692.444,Thousands
Anhui,1989,Tuber production,tubers,2332,1000 tons
Anhui,1989,Tuber sown area,tubers,643.533333333333,1000 hectares
Anhui,1989,Wheat production,wheat,5918,1000 tons
Anhui,1989,Wheat sown area,wheat,2034.2,1000 hectares
Anhui,1988,Corn production,corn,1041,1000 tons
Anhui,1988,Corn sown area,corn,288.4,1000 hectares
Anhui,1988,Cotton production,cotton,206,1000 tons
Anhui,1988,Cotton sown area,cotton,270.066666666667,1000 hectares
Anhui,1988,Egg production,Egg production,320,1000 tons
Anhui,1988,Grain production,total grain,22964,1000 tons
Anhui,1988,Grain sown area,total grain,6112.46666666667,1000 hectares
Anhui,1988,Hog inventory,Hog Inventory,12196,1000 head
Anhui,1988,Hog slaughter,Hog slaughter,9449,1000 head
Anhui,1988,Milk production,Milk production,26,1000 tons
Anhui,1988,Peanut production,peanuts,287.881,1000 tons
Anhui,1988,Peanut sown area,peanut,132.2,1000 hectares
Anhui,1988,Pork production,Pork production,774,1000 tons
Anhui,1988,Rapeseed production,rapeseed,502.22,1000 tons
Anhui,1988,Rapeseed sown area,rapeseed,687.533333333333,1000 hectares
Anhui,1988,Rice production,rice,11702,1000 tons
Anhui,1988,Rice sown area,rice,2184.2,1000 hectares
Anhui,1988,Sown area: All crops,total sown area,8169.2,1000 hectares
Anhui,1988,Soybean sown area,soybeans,572.733333333333,1000 hectares
Anhui,1988,Soybeans production,soybeans,704,1000 tons
Anhui,1988,Total population,total population,53770.644,Thousands
Anhui,1988,Tuber production,tubers,2759,1000 tons
Anhui,1988,Tuber sown area,tubers,703.466666666667,1000 hectares
Anhui,1988,Wheat production,wheat,6176,1000 tons
Anhui,1988,Wheat sown area,wheat,2016.53333333333,1000 hectares
Anhui,1987,Corn production,corn,1002,1000 tons
Anhui,1987,Corn sown area,corn,290.6,1000 hectares
Anhui,1987,Cotton production,cotton,186.261,1000 tons
Anhui,1987,Cotton sown area,cotton,224.2,1000 hectares
Anhui,1987,Egg production,Egg production,279,1000 tons
Anhui,1987,Grain production,total grain,24287,1000 tons
Anhui,1987,Grain sown area,total grain,6151,1000 hectares
Anhui,1987,Hog inventory,Hog Inventory,11674,1000 head
Anhui,1987,Hog slaughter,Hog slaughter,9099,1000 head
Anhui,1987,Milk production,Milk production,24,1000 tons
Anhui,1987,Peanut production,peanuts,260.409,1000 tons
Anhui,1987,Peanut sown area,peanut,129.5,1000 hectares
Anhui,1987,Pork production,Pork production,692,1000 tons
Anhui,1987,Rapeseed production,rapeseed,1152.818,1000 tons
Anhui,1987,Rapeseed sown area,rapeseed,952.3,1000 hectares
Anhui,1987,Rice production,rice,11892,1000 tons
Anhui,1987,Rice sown area,rice,2207.9,1000 hectares
Anhui,1987,Sown area: All crops,total sown area,8371.86666666667,1000 hectares
Anhui,1987,Soybean sown area,soybeans,674.2,1000 hectares
Anhui,1987,Soybeans production,soybeans,882,1000 tons
Anhui,1987,Total population,total population,52866.217,Thousands
Anhui,1987,Tuber production,tubers,2672,1000 tons
Anhui,1987,Tuber sown area,tubers,669,1000 hectares
Anhui,1987,Wheat production,wheat,7179,1000 tons
Anhui,1987,Wheat sown area,wheat,1986.2,1000 hectares
Anhui,1986,Corn production,corn,790,1000 tons
Anhui,1986,Corn sown area,corn,246,1000 hectares
Anhui,1986,Cotton production,cotton,163,1000 tons
Anhui,1986,Cotton sown area,cotton,206,1000 hectares
Anhui,1986,Egg production,Egg production,271,1000 tons
Anhui,1986,Grain production,total grain,23719,1000 tons
Anhui,1986,Grain sown area,total grain,6052,1000 hectares
Anhui,1986,Hog inventory,Hog Inventory,12235,1000 head
Anhui,1986,Hog slaughter,Hog slaughter,9344,1000 head
Anhui,1986,Milk production,Milk production,22,1000 tons
Anhui,1986,Peanut production,peanuts,281,1000 tons
Anhui,1986,Peanut sown area,peanut,141,1000 hectares
Anhui,1986,Pork production,Pork production,710,1000 tons
Anhui,1986,Rapeseed production,rapeseed,907,1000 tons
Anhui,1986,Rapeseed sown area,rapeseed,768,1000 hectares
Anhui,1986,Rice production,rice,12223,1000 tons
Anhui,1986,Rice sown area,rice,2184.66666666667,1000 hectares
Anhui,1986,Sown area: All crops,total sown area,8162.86666666667,1000 hectares
Anhui,1986,Soybean sown area,soybeans,704,1000 hectares
Anhui,1986,Soybeans production,soybeans,819,1000 tons
Anhui,1986,Total population,total population,52172,Thousands
Anhui,1986,Tuber production,tubers,2772,1000 tons
Anhui,1986,Tuber sown area,tubers,658,1000 hectares
Anhui,1986,Wheat production,wheat,6566,1000 tons
Anhui,1986,Wheat sown area,wheat,1954,1000 hectares
Anhui,1985,Corn production,corn,657,1000 tons
Anhui,1985,Corn sown area,corn,224,1000 hectares
Anhui,1985,Cotton production,cotton,166.695,1000 tons
Anhui,1985,Cotton sown area,cotton,235,1000 hectares
Anhui,1985,Egg production,Egg production,247,1000 tons
Anhui,1985,Grain production,total grain,21680,1000 tons
Anhui,1985,Grain sown area,total grain,5899,1000 hectares
Anhui,1985,Hog inventory,Hog Inventory,12412,1000 head
Anhui,1985,Hog slaughter,Hog slaughter,8790,1000 head
Anhui,1985,Milk production,Milk production,18,1000 tons
Anhui,1985,Peanut production,peanuts,242,1000 tons
Anhui,1985,Peanut sown area,peanut,138,1000 hectares
Anhui,1985,Pork production,Pork production,669,1000 tons
Anhui,1985,Rapeseed production,rapeseed,1079,1000 tons
Anhui,1985,Rapeseed sown area,rapeseed,778,1000 hectares
Anhui,1985,Rice production,rice,11629,1000 tons
Anhui,1985,Rice sown area,rice,2140,1000 hectares
Anhui,1985,Sown area: All crops,total sown area,8186.13333333333,1000 hectares
Anhui,1985,Soybean sown area,soybeans,646,1000 hectares
Anhui,1985,Soybeans production,soybeans,705,1000 tons
Anhui,1985,Total population,total population,51560,Thousands
Anhui,1985,Tuber production,tubers,2099,1000 tons
Anhui,1985,Tuber sown area,tubers,613,1000 hectares
Anhui,1985,Wheat production,wheat,6059,1000 tons
Anhui,1985,Wheat sown area,wheat,1955,1000 hectares
Anhui,1984,Corn production,corn,490,1000 tons
Anhui,1984,Corn sown area,corn,175,1000 hectares
Anhui,1984,Cotton production,cotton,233.95,1000 tons
Anhui,1984,Cotton sown area,cotton,334,1000 hectares
Anhui,1984,Egg production,Egg production,192.998,1000 tons
Anhui,1984,Grain production,total grain,22025,1000 tons
Anhui,1984,Grain sown area,total grain,6192,1000 hectares
Anhui,1984,Hog inventory,Hog Inventory,11366,1000 head
Anhui,1984,Hog slaughter,Hog slaughter,7407,1000 head
Anhui,1984,Milk production,Milk production,15,1000 tons
Anhui,1984,Peanut production,peanuts,180,1000 tons
Anhui,1984,Peanut sown area,peanut,112,1000 hectares
Anhui,1984,Pork production,Pork production,546,1000 tons
Anhui,1984,Rapeseed production,rapeseed,711,1000 tons
Anhui,1984,Rapeseed sown area,rapeseed,507,1000 hectares
Anhui,1984,Rice production,rice,11360,1000 tons
Anhui,1984,Rice sown area,rice,2169,1000 hectares
Anhui,1984,Sown area: All crops,total sown area,7966.8,1000 hectares
Anhui,1984,Soybean sown area,soybeans,750,1000 hectares
Anhui,1984,Soybeans production,soybeans,685,1000 tons
Anhui,1984,Total population,total population,51030,Thousands
Anhui,1984,Tuber production,tubers,2470,1000 tons
Anhui,1984,Tuber sown area,tubers,690,1000 hectares
Anhui,1984,Wheat production,wheat,6465,1000 tons
Anhui,1984,Wheat sown area,wheat,2064,1000 hectares
Anhui,1983,Corn production,corn,350,1000 tons
Anhui,1983,Corn sown area,corn,132,1000 hectares
Anhui,1983,Cotton production,cotton,190,1000 tons
Anhui,1983,Cotton sown area,cotton,321,1000 hectares
Anhui,1983,Egg production,Egg production,155.0665,1000 tons
Anhui,1983,Grain production,total grain,20105,1000 tons
Anhui,1983,Grain sown area,total grain,6086,1000 hectares
Anhui,1983,Hog inventory,Hog Inventory,10136,1000 head
Anhui,1983,Hog slaughter,Hog slaughter,6703,1000 head
Anhui,1983,Milk production,Milk production,12,1000 tons
Anhui,1983,Peanut production,peanuts,155,1000 tons
Anhui,1983,Peanut sown area,peanut,101,1000 hectares
Anhui,1983,Pork production,Pork production,496,1000 tons
Anhui,1983,Rapeseed production,rapeseed,747,1000 tons
Anhui,1983,Rapeseed sown area,rapeseed,555,1000 hectares
Anhui,1983,Rice production,rice,9600,1000 tons
Anhui,1983,Rice sown area,rice,2057,1000 hectares
Anhui,1983,Sown area: All crops,total sown area,7859,1000 hectares
Anhui,1983,Soybean sown area,soybeans,775,1000 hectares
Anhui,1983,Soybeans production,soybeans,915,1000 tons
Anhui,1983,Total population,total population,50564,Thousands
Anhui,1983,Tuber production,tubers,2990,1000 tons
Anhui,1983,Tuber sown area,tubers,746,1000 hectares
Anhui,1983,Wheat production,wheat,5725,1000 tons
Anhui,1983,Wheat sown area,wheat,2025,1000 hectares
Anhui,1982,Corn production,corn,275,1000 tons
Anhui,1982,Corn sown area,corn,123,1000 hectares
Anhui,1982,Cotton production,cotton,157.65,1000 tons
Anhui,1982,Cotton sown area,cotton,328.4375,1000 hectares
Anhui,1982,Egg production,Egg production,154.7085,1000 tons
Anhui,1982,Grain production,total grain,19330,1000 tons
Anhui,1982,Grain sown area,total grain,6032.73333333333,1000 hectares
Anhui,1982,Hog inventory,Hog Inventory,10311,1000 head
Anhui,1982,Hog slaughter,Hog slaughter,6758,1000 head
Anhui,1982,Milk production,Milk production,10,1000 tons
Anhui,1982,Peanut production,peanuts,143.1,1000 tons
Anhui,1982,Peanut sown area,peanut,128.053691275168,1000 hectares
Anhui,1982,Pork production,Pork production,517,1000 tons
Anhui,1982,Rapeseed production,rapeseed,1058.8,1000 tons
Anhui,1982,Rapeseed sown area,rapeseed,638.793363499246,1000 hectares
Anhui,1982,Rice production,rice,10435,1000 tons
Anhui,1982,Rice sown area,rice,2112,1000 hectares
Anhui,1982,Sown area: All crops,total sown area,8006.73333333333,1000 hectares
