"","Country.Name","Country.Code","Indicator.Code","Indicator.Description","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"49","China","CHN","i49","GDP deflator: linked series (base year varies by country)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.81992121,29.49810749,31.47876882,34.05698167,39.22882877,47.316632,53.78277928,57.28227986,58.20828729,57.68426623,56.95567995,58.13055751,59.32051877,59.67768707,61.23120332,65.4879921,68.04447583,70.71627579,76.19656546,82.13635141,81.96424835,87.60451995,94.67918456,96.88636235,98.98237288,100.0029442,100,101.407346,105.6995965,109.3988156,111.1276201,NA
"50","China","CHN","i50","Adjusted savings: net national savings (% of GNI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.90567824,22.32510414,24.56036148,25.88750425,25.25219878,27.33497713,28.99724669,26.4549075,26.83749754,28.48934005,31.18902866,31.28075489,30.74775185,29.20259549,28.06185685,28.42779068,26.52017939,24.91364383,24.27682334,26.23200544,27.96379138,31.19963069,34.44723989,34.74870562,36.32560701,37.79992815,38.5011447,36.60265155,36.96722018,33.16877288,31.75347515,30.07812025,29.68237278,27.59999634,27.34893053,28.63166959,27.89296985,26.99320185,NA
"51","China","CHN","i51","Adjusted savings: education expenditure (% of GNI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6102769,1.4,1.5,1.5,1.6,1.6,1.7,1.7,1.8,1.9,1.7,1.7,1.8,1.8,1.7,1.7,1.8,1.6,1.6,1.6,1.7861795,1.7861795,1.5,1.5,1.8,1.7,1.7,2.0359013,2.0030148,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,NA
"52","China","CHN","i52","Industry (including construction), value added (constant LCU)",1.95583e+11,1.13634e+11,1.01588e+11,1.16319e+11,1.4598e+11,1.81015e+11,2.21201e+11,1.89569e+11,1.72129e+11,2.28931e+11,3.08141e+11,3.46351e+11,3.69556e+11,4.00229e+11,4.05833e+11,4.69548e+11,4.58279e+11,5.18772e+11,5.98124e+11,6.47317e+11,7.34638e+11,7.48473e+11,7.90204e+11,8.72258e+11,9.98068e+11,1.18171e+12,1.30246e+12,1.47954e+12,1.69169e+12,1.75511e+12,1.81083e+12,2.06046e+12,2.49386e+12,2.98626e+12,3.52802e+12,4.01577e+12,4.50137e+12,4.97302e+12,5.41578e+12,5.86004e+12,6.41521e+12,6.95994e+12,7.64861e+12,8.61748e+12,9.57798e+12,1.07396e+13,1.21842e+13,1.4018e+13,1.53972e+13,1.6982e+13,1.9136e+13,2.11813e+13,2.29529e+13,2.47862e+13,2.65598e+13,2.81339e+13,2.98308e+13,3.15813e+13,3.34107e+13,3.50393e+13,3.59503e+13
"53","China","CHN","i53","Agriculture, forestry, and fishing, value added (annual % growth)",NA,1.400000005,4.499999996,11.3,12.90000001,9.699999996,7.200000006,1.899999995,-1.599999991,0.799999989,7.700000007,1.900000001,-0.900000006,8.999999999,4.099999999,2.000000009,-1.800000006,-2.200000003,-1.113120876,6.13443148,-1.482469645,6.982534407,11.52882427,8.32589347,12.88061345,1.843879446,3.318687285,4.704184691,2.543933095,3.074999733,7.327732141,2.353530192,4.651003019,4.649179411,3.945545735,4.942642538,5.0398939,3.436640445,3.432994566,2.731373302,2.328518037,2.638071238,2.699946552,2.37205637,6.105019968,5.073914398,4.755278298,3.523649902,5.156004666,4.002425781,4.251069686,4.174289253,4.466541956,3.807199829,4.050468237,3.898521466,3.277813557,3.961291,3.4829175,3.085553092,3
"54","China","CHN","i54","Gross capital formation (% of GDP)",39.58464578,22.80526327,15.73732059,21.76186304,24.34744351,27.10143174,30.45445009,23.86259492,24.9353816,25.00873278,32.86947671,33.63782808,31.24831526,32.95602337,33.20619444,35.03571856,33.21976061,33.87895996,37.60381373,36.29690312,34.60519308,32.94874956,31.98010242,31.92586289,34.37840615,39.06410689,37.72700169,37.32087978,39.07830939,37.20868678,34.15784885,35.23636005,39.07186801,43.28314976,40.05028547,38.8377198,37.54172047,35.52294565,34.81368233,34.10970891,33.57302849,35.54159672,36.15344344,39.62013059,41.84719726,40.34614955,39.9103387,40.48219017,42.26902681,45.35623583,46.5561547,46.6601211,46.2252656,46.39894934,45.82395276,43.23480666,42.63137693,43.01329739,43.7934746,43.25110574,NA
"55","China","CHN","i55","Gross fixed capital formation, private sector (current LCU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66938e+11,1.23051e+12,1.54322e+12,1.82742e+12,2.09017e+12,2.24418e+12,2.53909e+12,2.67642e+12,2.96821e+12,3.36976e+12,3.8655e+12,4.63089e+12,5.64066e+12,6.54662e+12,7.47472e+12,9.07733e+12,1.09988e+13,1.33384e+13,1.58484e+13,1.90584e+13,2.12577e+13,2.361e+13,2.49099e+13,2.526e+13,2.63552e+13,2.96081e+13,3.2337e+13,NA,NA
"56","China","CHN","i56","Final consumption expenditure (constant 2015 US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34802e+11,1.04802e+12,1.12723e+12,1.24042e+12,1.40159e+12,1.57235e+12,1.68772e+12,1.84704e+12,1.96578e+12,2.1221e+12,2.37902e+12,2.62206e+12,2.96198e+12,3.20369e+12,3.54129e+12,3.88583e+12,4.35979e+12,4.72029e+12,5.06802e+12,5.47031e+12,5.97223e+12,6.47223e+12,6.93123e+12,7.47727e+12,7.94772e+12,7.87538e+12
"57","China","CHN","i57","General government final consumption expenditure (annual % growth)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","China","CHN","i58","Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31,NA,NA,3.31,NA,3.46,NA,3.503218,NA,3.704961,NA,3.54,NA,NA
"59","China","CHN","i59","Rail lines (total route-km)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54616,56678,57566,57583,57394,58656,59079,59530,60446,61015,62200,63411.7,63636.5,60809,65491,66239,66041,66298,66585,66989,67212,83717,67278,67515,68141,NA
"60","China","CHN","i60","Merchandise exports by the reporting economy (current US$)",NA,469800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9650200000,13552200000,18139200000,21473600000,21863100000,22093400000,24821700000,27328400000,31367300000,3.9462e+10,4.766e+10,52907869083,62755874524,71962490361,85616912557,91690694000,1.20864e+11,1.48957e+11,1.51163e+11,1.82923e+11,1.83749e+11,1.94936e+11,2.493e+11,2.66713e+11,3.25751e+11,4.385e+11,5.93647e+11,7.62218e+11,9.69025e+11,1.21783e+12,1.42887e+12,1.20205e+12,1.57844e+12,1.89928e+12,2.05009e+12,2.21066e+12,2.34322e+12,2.28054e+12,2.13659e+12,2.28009e+12,2.50133e+12,2.49855e+12,NA
"61","China","CHN","i61","Fuel exports (% of merchandise exports)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.02097657,25.75895273,11.64274043,11.45505044,NA,NA,NA,NA,5.52424102,4.478368936,3.362623408,3.583847216,3.926778394,3.822138855,2.815683827,2.389964989,3.152221064,3.158503042,2.590704217,2.536175349,2.440530501,2.312723767,1.833935705,1.711198487,2.220806375,1.696236856,1.690563097,1.70007728,1.513749822,1.529469918,1.470610703,1.227266391,1.281000902,1.563557442,1.86944936,1.882420838,NA
"62","China","CHN","i62","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)",NA,4.528471081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957163467,0.595062141,1.268905409,2.289822242,1.370833443,1.016595952,0.547519785,0.290723678,0.275214094,0.244778785,0.381196016,0.628272301,0.396495667,0.35485166,0.351266231,0.513315063,0.449240316,0.518022442,0.795880503,0.946825827,0.951800406,0.754712222,0.8379003,0.948004451,0.974974276,1.182596013,1.490064894,1.626485682,1.467461325,1.667286027,1.903708566,1.514247577,1.647976422,1.501778779,1.245622237,1.08181084,1.031429122,1.059496299,0.932470965,1.058388597,1.050196291,1.0298715,NA
"63","China","CHN","i63","Import unit value index (2000 = 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,84,81,87,88,94,94,91,97,92,95,97,97,96,98,103,101,98,94,97,100,99.9,102.2976,103.5251712,115.6376162,121.8820475,125.5385089,133.3218965,152.1202839,131.279805,149.3964181,171.507088,172.7076376,169.7716077,165.5476671,144.8608306,132.0803609,140.8028823,153.2500041,149.0990041,NA
"64","China","CHN","i64","Binding coverage, all products (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,NA,NA,100,100,100,100,100,99.98,NA
"65","China","CHN","i65","International tourism, receipts for passenger transport items (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52e+08,6.27e+08,9.08e+08,1.087e+09,1.214e+09,1.357e+09,1.301e+09,2.016e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","China","CHN","i66","Completeness of birth registration, male (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","China","CHN","i67","Population ages 75-79, male (% of male population)",0.37251877,0.391795759,0.3964893,0.389212888,0.37452039,0.354771244,0.38153821,0.407543731,0.429253263,0.443142866,0.449332443,0.46298185,0.471719327,0.478637846,0.487419393,0.499957675,0.523868869,0.548774322,0.572678791,0.593077338,0.61009519,0.632499293,0.648572787,0.663546415,0.683132821,0.70999919,0.743655705,0.775530568,0.806105679,0.837804287,0.87403282,0.914193975,0.956894135,0.994909812,1.018760171,1.027086054,1.040639549,1.036611419,1.027056961,1.026197637,1.040892697,1.070096184,1.103639014,1.139612926,1.176577195,1.216630658,1.265057748,1.309703619,1.348597184,1.381590874,1.412116866,1.448889385,1.482608817,1.510826969,1.52945381,1.540059474,1.555656286,1.564632846,1.57704468,1.604244539,1.653548254
"68","China","CHN","i68","Population ages 50-54, male (% of male population)",3.945017547,3.951502601,3.957412356,3.966582504,3.984379555,4.008952755,4.010325613,4.024463941,4.036802565,4.027754976,3.990800043,3.913341155,3.822434528,3.733247159,3.670937892,3.649449621,3.660075937,3.703750191,3.770041757,3.842801712,3.91138742,3.97580057,4.03267576,4.081456124,4.120265743,4.146218543,4.142836652,4.131248993,4.110769194,4.082724101,4.050952417,3.988649196,3.943778281,3.919302853,3.921168707,3.955898478,4.041077142,4.13312983,4.257165474,4.450978121,4.728718051,5.054770515,5.476558252,5.91944507,6.265442843,6.448546488,6.482990341,6.365247575,6.173767329,6.033576447,6.018219549,6.094902413,6.273272784,6.528499927,6.818878389,7.116103846,7.417149924,7.735411934,8.039117927,8.284975686,8.445410721
"69","China","CHN","i69","Population ages 15-64, male (% of male population)",57.15813996,57.08025329,56.68202863,56.19143635,55.91159786,55.94422928,55.68970174,55.79183616,56.09072129,56.36222836,56.51525132,56.44088181,56.39411612,56.38322489,56.47894544,56.73482254,57.16068885,57.71407842,58.39339647,59.17114841,60.01149637,60.98685278,61.90999305,62.79817094,63.64568181,64.41476347,64.90436079,65.29663668,65.59645223,65.85452159,66.12364623,66.05910318,66.27181718,66.6112138,66.87854615,66.99681138,67.49877938,67.64357104,67.6591724,67.86707592,68.3941452,68.80496423,69.55800998,70.49867744,71.3560258,71.98764203,72.47342963,72.77165232,72.91222682,72.99369941,73.06780887,73.04843283,73.02357617,72.96747817,72.83330743,72.6018546,72.24082898,71.81159363,71.3587831,70.95002817,70.62329855
"70","China","CHN","i70","Population ages 00-04, male (% of male population)",14.7224307,13.94485947,13.98854481,14.58109902,15.27081815,15.77279357,16.50175845,16.78942892,16.73824108,16.54077388,16.33912787,16.18750175,15.79449608,15.25076601,14.60721727,13.90477122,13.04229737,12.19933385,11.41218076,10.73676898,10.20291274,9.606871465,9.355146874,9.357536445,9.516859412,9.767504656,10.2551706,10.75967916,11.1974325,11.43596076,11.40533466,11.52502297,10.9665953,9.998579299,9.023385752,8.316566575,7.209446721,6.824955591,6.931287693,7.119599418,7.116483128,7.333306672,7.254694901,6.963891821,6.670303254,6.517032758,6.403355137,6.36920559,6.40775744,6.456165648,6.47780294,6.518162946,6.526204919,6.504622686,6.468775694,6.42728352,6.374759201,6.30692456,6.226298935,6.131699227,6.021874999
"71","China","CHN","i71","Contraceptive prevalence, any methods (% of women ages 15-49)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5,NA,NA,NA,NA,NA,71.1,NA,NA,NA,84.6,NA,90.69999695,90.40000153,91.09999847,83.8,NA,83,83.8,86.9,NA,NA,NA,NA,84.6,NA,89.3,89,89.1,88.6,87.9,NA,NA,86.75342,NA,84.5,NA,NA,NA
"72","China","CHN","i72","Net migration",NA,NA,-1125727,NA,NA,NA,NA,-160002,NA,NA,NA,NA,-1105479,NA,NA,NA,NA,-47004,NA,NA,NA,NA,-2e+05,NA,NA,NA,NA,-431651,NA,NA,NA,NA,-779982,NA,NA,NA,NA,-382999,NA,NA,NA,NA,-1965578,NA,NA,NA,NA,-2178385,NA,NA,NA,NA,-1552209,NA,NA,NA,NA,-1741996,NA,NA,NA
"73","China","CHN","i73","Unemployment with basic education (% of total labor force with basic education)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","China","CHN","i74","Part time employment, female (% of total female employment)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","China","CHN","i75","Labor force with advanced education, male (% of male working-age population with advanced education)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","China","CHN","i76","Children in employment, work only, female (% of female children in employment, ages 7-14)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","China","CHN","i77","Children in employment, self-employed (% of children in employment, ages 7-14)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","China","CHN","i78","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.19000053,31.37000084,32.59999847,33.79999924,34.81999969,35.68000031,36.43000031,36.95000076,37.43999863,38.09000015,38.77999878,39.61999893,40.63999939,41.70000076,42.95999908,44.33000183,45.86000061,46.99000168,48.04000092,49.24000168,50.25,50.97000122,51.61999893,52.16999817,52.63000107,53.02000046,53.40000153,54.29000092,55.34000015,NA
"79","China","CHN","i79","Employers, total (% of total employment) (modeled ILO estimate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.950000048,1.889999986,1.820000052,1.75999999,1.710000038,1.669999957,1.629999995,1.610000014,1.610000014,1.600000024,1.610000014,1.629999995,1.639999986,1.659999967,1.679999948,1.690000057,1.690000057,1.710000038,1.730000019,1.75999999,1.789999962,1.820000052,1.860000014,1.909999967,1.960000038,2.019999981,2.069999933,2.099999905,2.109999895,NA
"80","China","CHN","i80","Survey mean consumption or income per capita, total population (2011 PPP $ per day)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46,NA,NA,11.63,NA,NA,NA,NA
"81","China","CHN","i81","Poverty gap at $3.20 a day (2011 PPP) (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.1,NA,NA,41.5,NA,NA,31.7,NA,NA,30.5,NA,NA,24.6,NA,NA,15.5,NA,NA,12.4,NA,9.7,7.4,6.2,2.8,2.1,1.4,1,NA,NA,NA,NA
"82","China","CHN","i82","Out-of-pocket expenditure per capita, PPP (current international $)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.49691772,85.89702606,95.57241821,103.797348,109.6509323,120.1387863,127.1286774,126.5562134,137.1645355,154.0261688,155.5678864,175.4329987,198.1900024,218.1281128,230.8881378,246.3051758,272.5948181,302.0204773,334.3375549,NA,NA
"83","China","CHN","i83","Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1123023,NA,NA,NA,NA,2.747622691,NA,4.209183529,NA,NA,NA,NA,4.75502722,NA,NA,NA,NA,NA,5.398080125,NA,NA,NA,NA,NA,NA,NA
"84","China","CHN","i84","Prevalence of severe wasting, weight for height, male (% of children under 5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,1.4,NA,NA,2.2,NA,NA,0.6,NA,0.5,NA,1,NA,NA,1,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","China","CHN","i85","People using safely managed sanitation services, rural (% of rural population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.749129728,4.753255147,5.528985777,6.493611075,7.603059422,8.857702602,10.2579124,11.80406059,13.49651897,15.33565931,17.32185341,19.45547303,21.73688998,24.16647602,26.74460295,29.47164254,32.34796659,35.37394687,38.54995517,41.87636327,43.92951121
"86","China","CHN","i86","Prevalence of underweight, weight for age, male (% of children under 5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,NA,13.8,NA,NA,11.6,NA,NA,7.2,NA,7.3,NA,7.2,NA,NA,4.7,NA,NA,NA,NA,3.5,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA
"87","China","CHN","i87","Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA
"88","China","CHN","i88","Physicians (per 1,000 people)",NA,NA,NA,NA,NA,1.07,0.96,0.94,0.91,0.88,0.86,0.85,0.86,0.89,0.92,0.96,1,1.03,NA,1.12,NA,1.25,1.3,1.32,1.33,NA,1.35,1.37,1.47,1.54,1.1015,1.55,1.55,1.55,1.58,1.1664,1.1725,1.1865,1.1839,1.212,1.2356,1.055,1.1134,NA,NA,1.2127,1.247,1.2676,1.3166,1.3922,1.4532,1.4637,1.5367,1.6332,1.6877,1.7732,1.8647,1.9798,NA,NA,NA
"89","China","CHN","i89","Prevalence of HIV, male (% ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","China","CHN","i90","Mortality rate, under-5 (per 1,000 live births)",NA,NA,NA,NA,NA,NA,NA,NA,NA,117.6,111.8,106.2,100.7,95.3,89.8,84.3,79,74,69.5,65.6,62.2,59.5,57.3,55.7,54.6,54,53.8,53.8,53.9,54,53.8,53.2,52.3,50.9,49.2,47.4,45.5,43.5,41.4,39.2,36.8,34.2,31.5,28.8,26.3,24,21.9,20.1,18.5,17.1,15.8,14.6,13.5,12.5,11.6,10.7,9.9,9.2,8.5,7.9,NA
"91","China","CHN","i91","Number of deaths ages 5-9 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91756,89371,88734,88816,88410,85833,81430,74152,64792,55335,47589,41842,37706,34973,32993,30957,28882,26986,34379,23623,22236,21063,20091,19321,18700,18153,17626,17143,16630,16167,NA
"92","China","CHN","i92","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.90278,NA,NA
"93","China","CHN","i93","Current education expenditure, secondary (% of total expenditure in secondary public institutions)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.10540771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","China","CHN","i94","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57765007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","China","CHN","i95","Trained teachers in lower secondary education, female (% of female teachers)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","China","CHN","i96","Pupil-teacher ratio, lower secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08949,16.75864,17.21769,NA,17.08747,17.56423,18.57755,18.57755,19.5765,NA,NA,17.04956,16.40386,15.83738,15.45224,14.90671,14.47065,13.84711,13.42238,12.61388,12.4553,12.30006,12.26986,12.32505,NA,NA
"97","China","CHN","i97","Lower secondary completion rate, male (% of relevant age group)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.67627716,71.97052002,79.22579193,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.42285156,101.1362991,100.4586411,97.98786926,98.62809753,NA,NA,NA,NA,NA,NA,NA,NA,NA
